ID,isMale,isMarried,AgeGroup,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HasHistoryOfOverduePayments,Class
6778,1,1,2,3,3040,220,0,0,6,2960,150,2,8,1,0
6779,0,0,2,4,550,250,1,6,0,210,40,0,0,0,1
6780,1,0,3,3,1550,80,0,0,3,1500,80,0,0,0,1
6781,1,0,1,3,790,30,3,5,0,790,30,1,2,1,1
6782,1,0,2,4,220,150,3,6,0,220,140,0,0,0,1
6783,1,0,2,4,1490,150,0,0,0,1490,150,0,0,0,1
6784,0,0,2,4,1690,240,0,0,0,1470,60,0,0,0,1
6785,0,1,2,1,130,130,3,6,0,70,90,0,0,0,1
6786,0,0,2,3,11920,340,0,0,5,11920,0,1,9,1,0
6787,0,1,3,4,1570,70,0,0,4,1430,60,1,12,1,0
6788,1,0,2,4,1730,900,3,5,0,1730,20,1,3,1,1
6789,1,0,2,3,470,60,0,1,0,410,40,1,7,1,0
6790,1,0,2,3,2080,90,0,0,0,1840,90,1,11,1,0
6791,0,0,2,2,4110,310,0,0,6,4090,230,1,2,1,1
6792,0,1,2,2,0,0,0,6,0,0,0,0,0,0,1
6793,0,0,2,3,1900,1750,2,5,0,150,130,0,0,0,1
6794,0,0,2,4,8960,360,3,4,2,8960,240,0,0,0,1
6795,0,0,2,3,280,280,3,6,0,120,180,0,0,0,1
6796,0,0,1,3,30,60,2,6,0,0,0,1,1,1,0
6797,0,1,2,1,3280,460,1,3,0,3280,110,0,0,0,1
6798,1,0,2,3,1540,180,0,0,1,1540,0,1,5,1,0
6799,1,1,4,3,80,60,0,5,0,80,60,0,0,0,1
6800,1,0,3,3,800,800,3,5,0,50,800,0,0,0,1
6801,0,1,2,4,1010,1020,2,4,0,250,0,1,3,1,1
6802,0,0,2,2,920,150,0,0,5,710,50,2,8,1,0
6803,1,1,2,4,5590,210,0,0,6,5540,210,0,0,0,1
6804,0,1,2,3,4380,200,0,0,6,4280,200,0,0,0,1
6805,1,1,4,4,21160,9920,0,0,3,19250,850,0,0,0,1
6806,1,1,2,3,1830,130,0,0,1,1830,60,0,0,0,1
6807,1,0,2,3,2330,310,0,0,0,1920,150,2,7,1,0
6808,0,0,2,3,230,210,1,0,0,230,200,0,0,0,1
6809,1,0,1,4,310,80,0,0,5,210,80,2,8,1,0
6810,1,0,2,4,8760,370,0,0,6,8340,370,2,8,1,0
6811,0,0,3,3,7470,3800,1,1,2,7380,400,0,0,0,1
6812,0,1,2,2,1220,150,0,0,0,1180,80,0,0,0,1
6813,0,0,2,4,100,100,2,6,0,0,0,0,0,0,0
6814,0,0,2,4,1640,1640,2,6,0,70,40,0,0,0,1
6815,0,0,2,4,510,510,4,6,0,0,510,1,1,1,1
6816,1,1,3,4,280,280,5,6,0,110,280,0,0,0,1
6817,0,0,3,3,0,0,0,6,0,0,0,1,1,1,0
6818,0,0,1,3,2030,170,0,0,6,1840,170,2,8,1,0
6819,0,1,2,3,750,50,0,6,0,750,40,0,0,0,1
6820,0,0,2,4,3570,180,0,0,2,3450,180,0,0,0,1
6821,1,0,2,2,610,90,0,0,5,560,50,1,2,1,0
6822,0,0,2,4,40,390,2,6,0,0,0,1,1,1,1
6823,1,0,2,4,4050,870,0,0,0,3880,870,0,0,0,1
6824,1,0,2,4,4710,5000,5,5,0,130,1850,0,0,0,0
6825,0,0,2,4,2330,2120,3,3,0,10,120,0,0,0,1
6826,1,1,3,4,2900,150,1,1,0,2780,150,0,0,0,1
6827,1,0,2,4,2760,180,2,4,0,2670,150,0,0,0,1
6828,1,0,2,3,3780,310,0,0,0,3420,200,1,11,1,1
6829,1,1,3,4,200,210,3,6,0,0,0,1,1,1,1
6830,0,0,1,4,480,500,2,3,0,470,80,0,0,0,1
6831,0,0,2,4,880,170,0,6,0,560,90,0,0,0,1
6832,0,0,3,2,930,930,3,6,0,80,380,0,0,0,1
6833,1,0,2,3,0,0,0,6,0,0,0,1,1,1,0
6834,1,0,2,3,310,310,3,6,0,100,120,0,0,0,1
6835,0,1,3,3,70,70,2,6,0,40,70,0,0,0,0
6836,1,0,2,3,70,90,2,6,0,50,70,1,2,1,0
6837,0,1,2,3,80,50,1,6,0,70,30,1,2,1,0
6838,1,1,4,2,1880,90,0,1,0,1740,80,0,0,0,1
6839,0,0,2,4,2250,1070,2,5,0,340,240,0,0,0,1
6840,0,1,3,3,2510,0,0,5,1,2510,0,0,0,0,0
6841,0,0,2,2,1490,120,0,0,6,1280,50,1,6,1,1
6842,0,0,2,3,230,50,0,2,0,160,40,1,5,1,0
6843,0,0,2,3,5460,240,0,0,3,5400,210,0,0,0,1
6844,1,1,4,2,1920,90,0,0,3,1900,90,0,0,0,1
6845,0,0,2,4,0,0,0,6,0,0,0,0,0,0,0
6846,0,1,3,4,730,750,4,6,0,200,270,0,0,0,1
6847,0,0,2,4,1200,1200,2,4,0,0,0,1,1,1,1
6848,0,0,1,3,2070,120,0,3,0,2070,60,1,2,1,0
6849,0,0,2,4,1110,140,2,6,0,1110,60,0,0,0,1
6850,0,0,2,4,400,90,1,6,0,250,60,0,0,0,1
6851,1,0,3,3,2170,160,0,0,6,1970,0,2,7,1,1
6852,1,0,2,4,40,40,3,6,0,10,20,0,0,0,0
6853,1,1,3,4,7360,310,0,0,0,7360,310,1,2,1,0
6854,0,1,3,4,1710,400,2,6,0,1710,0,0,0,0,1
6855,0,0,1,2,1510,50,0,0,2,1510,50,0,0,0,1
6856,0,1,2,2,0,0,0,6,0,0,0,0,0,0,1
6857,0,0,2,3,1730,310,0,0,0,1310,60,0,0,0,1
6858,1,0,2,3,280,50,0,6,0,190,50,1,2,1,0
6859,0,0,3,4,140,160,2,6,0,0,0,1,1,1,1
6860,1,1,3,3,2880,2830,3,6,0,10,110,0,0,0,1
6861,1,0,2,3,490,550,2,2,1,490,0,0,0,0,1
6862,1,1,2,4,70,70,3,6,0,60,70,0,0,0,1
6863,1,0,1,3,1650,70,0,0,6,1650,70,1,11,1,1
6864,1,1,2,3,450,450,3,6,0,390,430,0,0,0,1
6865,0,1,2,2,2840,190,0,0,4,2830,110,1,12,1,1
6866,1,0,2,3,890,60,0,1,5,890,60,0,0,0,1
6867,1,1,3,3,1810,1820,1,6,0,200,1820,0,0,0,1
6868,1,0,2,4,30,20,1,6,0,30,0,1,4,1,1
6869,0,0,3,2,3190,1640,1,5,0,1510,60,0,0,0,1
6870,0,1,2,3,1540,60,0,0,0,1360,60,0,0,0,1
6871,0,1,2,3,60,50,2,6,0,60,10,0,0,0,0
6872,0,0,1,4,310,310,1,1,0,240,130,0,0,0,1
6873,0,1,3,4,30,30,1,6,0,10,30,0,0,0,1
6874,1,0,3,2,340,340,1,1,0,190,30,0,0,0,0
6875,1,1,3,4,1550,180,0,0,3,1550,60,0,0,0,1
6876,0,0,2,4,100,90,1,6,0,100,40,1,2,1,1
6877,0,0,3,3,1830,150,0,0,1,1830,50,1,2,1,1
6878,1,1,3,2,1470,70,0,0,3,1470,0,1,3,1,0
6879,0,0,2,3,1870,220,0,0,0,1610,0,1,11,1,1
6880,1,0,3,2,270,50,0,0,0,160,50,1,6,1,1
6881,0,1,3,3,10,10,0,6,0,10,10,0,0,0,1
6882,0,0,2,4,410,410,3,6,0,0,100,0,0,0,1
6883,0,0,2,4,0,0,0,6,0,0,0,1,1,1,1
6884,0,0,2,2,12680,490,0,0,5,12440,490,1,8,1,1
6885,1,0,3,4,590,60,0,0,0,490,50,1,4,1,0
6886,1,0,2,3,1170,150,0,2,0,1170,90,1,2,1,1
6887,1,0,2,4,110,110,1,6,0,20,20,1,2,1,1
6888,1,1,3,4,1130,1130,3,6,0,920,1130,0,0,0,1
6889,0,1,3,2,1450,80,0,0,2,1450,60,1,2,1,0
6890,0,0,1,2,710,50,0,2,0,630,50,0,0,0,1
6891,1,1,3,4,1070,1070,3,6,0,70,160,0,0,0,1
6892,0,1,2,2,1590,130,0,0,0,1480,60,1,12,1,1
6893,1,0,3,2,370,0,0,5,0,370,0,0,0,0,1
6894,0,0,2,4,840,60,2,6,0,840,30,1,2,1,1
6895,0,0,2,3,3100,150,0,0,3,3100,150,0,0,0,1
6896,0,1,2,4,50,50,2,6,0,0,0,1,1,1,1
6897,0,1,3,3,1250,50,0,6,0,1160,50,0,0,0,1
6898,0,1,3,2,600,50,0,0,6,490,40,1,2,1,1
6899,1,1,3,3,280,40,0,0,4,210,40,0,0,0,1
6900,1,1,3,2,320,320,2,6,0,130,20,0,0,0,1
6901,0,0,2,4,790,790,3,6,0,340,380,0,0,0,1
6902,1,0,2,2,270,460,3,6,0,130,100,0,0,0,1
6903,1,1,2,3,1140,50,0,0,0,1140,50,0,0,0,1
6904,0,0,3,3,1250,1250,3,5,0,70,1250,0,0,0,1
6905,0,1,3,4,3110,920,1,5,0,2860,310,0,0,0,1
6906,1,0,2,3,830,240,0,6,0,440,170,0,0,0,0
6907,1,0,2,3,610,180,0,0,4,610,50,0,0,0,1
6908,0,0,2,3,1330,120,0,1,0,1320,120,0,0,0,1
6909,0,0,1,3,620,150,0,0,6,580,50,0,0,0,1
6910,1,1,3,2,1720,240,0,0,0,1690,240,0,0,0,1
6911,0,0,3,3,5550,2230,0,0,2,5530,200,0,0,0,1
6912,1,1,3,3,1990,150,0,0,0,1820,90,1,13,1,0
6913,0,1,3,3,1660,460,0,5,0,1530,150,1,2,1,1
6914,0,0,2,3,1200,270,0,6,0,680,80,0,0,0,1
6915,0,1,2,4,8240,450,0,0,0,8240,290,0,0,0,1
6916,0,0,2,4,4680,300,0,1,0,4680,180,1,2,1,1
6917,1,1,3,4,2250,190,0,0,0,1950,80,1,6,1,0
6918,0,0,3,4,530,530,4,6,0,0,0,1,1,1,1
6919,0,1,3,3,1240,60,0,0,0,1170,60,0,0,0,1
6920,0,1,3,4,550,550,1,6,0,490,240,0,0,0,1
6921,0,1,2,3,1610,210,0,0,2,1610,90,0,0,0,1
6922,0,1,1,3,910,120,0,1,0,870,50,0,0,0,1
6923,0,1,2,3,1540,80,0,0,3,1470,70,0,0,0,1
6924,0,1,2,4,10,0,0,6,0,10,0,0,0,0,1
6925,1,0,2,4,130,130,3,6,0,10,20,0,0,0,1
6926,1,1,3,4,3710,240,0,0,6,3440,100,1,13,1,1
6927,1,1,4,3,260,260,3,6,0,0,260,1,1,1,1
6928,0,1,2,3,200,200,2,6,0,60,120,0,0,0,1
6929,0,1,2,4,1880,920,0,6,0,1220,920,0,0,0,1
6930,1,1,3,3,960,80,0,0,0,960,80,0,0,0,1
6931,0,0,2,4,10,20,3,6,0,0,20,2,3,1,1
6932,1,0,1,4,1440,220,0,0,6,1300,60,1,2,1,1
6933,0,1,3,3,20,20,1,6,0,10,20,0,0,0,1
6934,0,0,2,4,1140,1160,2,0,3,340,160,0,0,0,1
6935,0,1,3,3,420,60,0,6,0,300,0,1,7,1,1
6936,1,1,2,3,80,80,1,6,0,0,80,1,1,1,0
6937,0,0,3,4,10630,430,0,0,6,9610,430,1,13,1,0
6938,0,1,2,3,250,250,2,6,0,80,250,0,0,0,1
6939,0,1,3,2,6630,270,0,0,3,6630,250,0,0,0,0
6940,1,0,3,3,20,70,1,6,0,20,0,0,0,0,1
6941,0,0,2,3,1100,640,2,5,0,1100,640,0,0,0,0
6942,0,1,3,2,780,70,0,0,0,780,40,2,6,1,0
6943,0,0,1,4,1530,60,0,0,3,1530,60,0,0,0,1
6944,1,0,2,2,930,60,0,0,2,930,0,2,7,1,0
6945,1,0,2,4,1570,130,0,0,0,1470,50,1,10,1,0
6946,1,0,2,3,1090,90,1,6,0,1090,60,0,0,0,1
6947,0,1,2,3,470,470,3,6,0,130,30,0,0,0,1
6948,0,1,2,3,460,60,0,6,0,370,40,1,2,1,1
6949,0,0,2,3,560,50,0,0,0,500,0,2,5,1,0
6950,0,0,2,3,5900,210,0,0,5,5900,210,0,0,0,1
6951,1,0,2,2,630,50,0,3,3,600,50,0,0,0,1
6952,0,0,1,3,1480,80,0,0,3,1440,70,1,2,1,0
6953,0,0,2,4,350,60,0,6,0,250,60,0,0,0,1
6954,0,0,2,4,120,120,1,6,0,0,0,1,1,1,1
6955,0,0,2,4,70,60,1,6,0,20,0,1,16,1,1
6956,1,1,2,3,3260,230,0,0,0,3260,230,1,12,1,0
6957,1,0,2,3,3430,650,0,0,2,3430,160,0,0,0,1
6958,1,1,3,4,1070,130,0,0,0,860,110,1,8,1,0
6959,1,0,2,4,2970,120,0,0,4,2930,120,1,5,1,1
6960,0,1,3,3,60,60,3,6,0,0,0,0,0,0,1
6961,0,0,2,3,4130,180,0,0,6,3810,180,1,14,1,0
6962,0,0,3,3,2620,2620,2,2,0,30,290,0,0,0,1
6963,0,1,3,3,1890,80,0,0,2,1890,80,0,0,0,1
6964,1,1,3,4,800,60,0,5,0,770,50,0,0,0,1
6965,0,1,3,3,6070,260,0,0,0,5530,260,0,0,0,1
6966,0,1,3,2,140,140,2,6,0,70,10,0,0,0,1
6967,0,0,2,3,11430,2750,0,0,4,10630,0,1,3,1,1
6968,0,1,2,3,5960,1530,0,0,5,4160,1530,0,0,0,0
6969,1,0,2,4,490,60,0,2,1,490,0,1,6,1,0
6970,0,1,2,3,4550,4920,2,4,0,210,200,0,0,0,1
6971,0,1,3,4,6330,310,0,0,2,6310,240,0,0,0,1
6972,0,1,2,4,0,0,0,6,0,0,0,1,1,1,0
6973,1,1,2,2,0,0,0,6,0,0,0,1,1,1,1
6974,0,0,2,4,200,30,2,6,0,200,30,1,2,1,0
6975,0,1,3,3,3260,180,0,0,0,3190,180,0,0,0,1
6976,0,0,2,4,2930,130,0,0,0,2930,130,0,0,0,0
6977,0,0,2,3,3580,180,0,0,6,3500,180,0,0,0,1
6978,0,0,1,3,640,90,0,0,0,530,90,1,2,1,0
6979,0,0,3,3,980,150,0,6,0,980,60,0,0,0,0
6980,0,0,2,4,9760,400,0,0,6,9570,400,1,2,1,1
6981,0,1,2,3,2310,30,4,4,0,2310,30,0,0,0,0
6982,0,0,1,3,450,150,0,0,0,140,60,1,2,1,1
6983,0,0,2,4,40,100,5,6,0,0,0,1,1,1,1
6984,1,1,2,4,730,470,1,6,0,10,10,1,1,1,1
6985,0,1,3,3,2710,120,0,0,0,2610,120,0,0,0,1
6986,1,0,3,3,4960,150,0,0,1,4960,150,0,0,0,1
6987,0,0,1,3,3360,170,0,0,0,3330,120,0,0,0,1
6988,0,0,2,4,60,60,1,6,0,40,60,0,0,0,1
6989,1,0,2,2,1320,160,1,3,2,1270,120,0,0,0,1
6990,0,1,3,1,1440,300,0,6,0,1440,90,0,0,0,1
6991,0,0,2,4,630,630,2,6,0,630,630,0,0,0,1
6992,1,0,3,2,1490,40,0,0,2,1480,40,0,0,0,1
6993,1,1,3,4,0,0,0,6,0,0,0,0,0,0,1
6994,0,0,2,4,30,50,1,6,0,10,50,1,1,1,1
6995,0,0,2,4,90,10,1,6,0,90,0,0,0,0,1
6996,0,0,2,3,940,70,0,0,6,870,60,1,4,1,1
6997,1,0,2,3,2700,1890,2,4,0,2100,1340,0,0,0,1
6998,1,0,3,4,6180,760,0,0,0,5910,460,0,0,0,1
6999,0,1,2,4,1770,1740,2,4,0,60,30,1,2,1,0
7000,0,1,2,3,1060,220,0,1,0,980,60,0,0,0,1
7001,1,1,2,4,1340,340,0,6,0,670,60,0,0,0,1
7002,0,0,3,3,2640,150,0,0,4,2640,90,0,0,0,1
7003,1,0,2,4,3680,2080,1,2,3,3640,150,0,0,0,1
7004,0,1,2,3,840,840,1,1,4,350,840,1,2,1,1
7005,0,0,2,4,4010,220,0,0,6,3810,220,1,10,1,0
7006,0,1,2,3,1130,1010,3,2,0,890,0,0,0,0,1
7007,0,0,2,4,40,20,1,6,0,40,20,0,0,0,1
7008,0,1,3,3,5590,310,0,0,0,5010,310,0,0,0,1
7009,1,1,3,4,5660,180,0,1,0,5660,0,1,4,1,0
7010,0,0,3,4,9990,830,1,3,2,9410,830,0,0,0,1
7011,0,0,1,3,4180,240,0,0,3,4180,150,0,0,0,0
7012,0,0,2,3,4340,210,0,0,0,4340,210,0,0,0,1
7013,1,1,2,3,80,80,1,6,0,50,40,0,0,0,1
7014,1,0,3,3,2990,3030,3,6,0,1010,3030,0,0,0,1
7015,0,1,2,3,690,460,1,6,0,270,180,0,0,0,0
7016,0,0,2,3,9730,420,0,0,3,9410,420,0,0,0,1
7017,1,1,3,3,730,90,0,6,0,500,50,2,4,1,0
7018,0,0,2,3,5960,1530,0,0,2,5780,310,0,0,0,1
7019,1,1,2,4,4890,190,0,0,3,4890,190,0,0,0,0
7020,0,0,1,2,1610,610,0,0,2,1130,610,0,0,0,1
7021,0,0,2,4,1320,180,0,0,0,1160,60,1,15,1,0
7022,1,0,2,4,180,920,4,6,0,40,160,0,0,0,1
7023,0,1,2,2,3970,140,0,0,5,3600,130,0,0,0,1
7024,1,1,2,4,1620,90,0,0,0,1440,90,1,12,1,0
7025,1,0,1,3,1680,70,0,0,3,1680,70,0,0,0,1
7026,0,1,3,2,260,40,0,1,2,240,40,0,0,0,1
7027,0,0,1,3,2980,110,0,0,4,2870,110,0,0,0,1
7028,0,0,1,3,130,130,3,6,0,0,20,0,0,0,1
7029,1,1,3,2,1480,60,0,0,3,1480,60,0,0,0,1
7030,1,1,2,3,740,90,0,0,1,600,50,1,2,1,0
7031,0,0,2,3,3150,140,0,0,6,2950,130,1,12,1,0
7032,1,0,2,3,880,110,0,0,0,750,110,2,8,1,1
7033,1,1,2,3,6510,5470,1,0,0,6100,240,0,0,0,1
7034,0,1,3,3,220,140,1,6,0,110,90,0,0,0,1
7035,0,1,2,4,0,0,0,6,0,0,0,1,1,1,1
7036,1,0,2,4,80,50,2,6,0,80,0,1,2,1,1
7037,0,1,3,2,60,60,3,6,0,40,20,0,0,0,1
7038,0,0,1,4,1210,240,0,0,5,860,150,0,0,0,0
7039,0,1,2,4,2370,110,0,0,0,2270,110,0,0,0,1
7040,0,1,2,3,4520,140,0,2,2,4420,140,0,0,0,1
7041,0,1,2,2,1010,110,0,0,0,830,110,1,12,1,0
7042,0,0,1,3,290,30,0,6,0,290,30,0,0,0,1
7043,1,0,2,3,2560,100,0,0,3,1500,80,0,0,0,1
7044,0,0,2,3,0,0,0,6,0,0,0,0,0,0,1
7045,0,0,2,3,1960,70,0,0,0,1930,70,0,0,0,1
7046,0,0,2,4,430,430,2,6,0,280,430,0,0,0,1
7047,1,0,1,4,810,150,0,0,0,640,60,0,0,0,1
7048,0,0,2,3,5430,90,0,4,2,5430,90,0,0,0,0
7049,0,1,2,3,2810,150,0,0,6,2750,150,1,2,1,1
7050,1,1,3,3,520,50,0,0,4,430,40,0,0,0,1
7051,0,0,2,4,0,190,2,6,0,0,0,0,0,0,0
7052,0,1,4,2,2110,2170,1,5,0,60,0,0,0,0,1
7053,1,0,2,3,3720,3870,2,2,0,10,280,1,1,1,1
7054,1,1,2,4,90,80,3,6,0,90,20,0,0,0,1
7055,1,0,2,3,880,30,0,4,2,870,30,1,2,1,0
7056,1,1,3,3,320,0,0,5,0,320,0,0,0,0,0
7057,0,0,1,4,0,0,0,6,0,0,0,1,1,1,1
7058,0,1,2,2,150,60,1,6,0,150,10,0,0,0,1
7059,0,1,2,2,1190,60,0,2,0,1130,60,0,0,0,1
7060,1,1,3,4,120,100,1,6,0,120,90,0,0,0,1
7061,1,1,2,3,770,60,0,0,6,770,50,1,12,1,1
7062,0,1,3,2,110,110,4,6,0,40,60,0,0,0,1
7063,1,1,2,2,10140,430,0,0,6,10140,430,0,0,0,1
7064,1,1,4,3,0,0,0,6,0,0,0,1,1,1,0
7065,0,1,2,2,1220,160,0,0,0,990,160,2,4,1,1
7066,1,1,4,3,0,0,0,6,0,0,0,0,0,0,1
7067,0,1,3,4,450,450,3,6,0,10,0,0,0,0,1
7068,1,0,2,4,760,460,2,6,0,570,390,1,2,1,1
7069,0,1,2,3,1850,110,0,0,6,1850,110,1,2,1,0
7070,0,0,1,3,420,30,0,4,0,420,30,0,0,0,1
7071,0,1,2,3,90,40,0,6,0,40,40,1,4,1,1
7072,1,1,3,3,20,20,1,6,0,10,20,0,0,0,1
7073,0,1,2,4,400,400,3,6,0,180,320,0,0,0,1
7074,1,0,2,3,640,50,0,0,6,590,50,1,9,1,1
7075,1,1,2,3,5820,220,0,0,0,5820,220,0,0,0,1
7076,0,0,2,4,1840,110,0,0,0,1620,80,0,0,0,1
7077,0,0,2,3,2590,920,0,0,2,1870,920,0,0,0,1
7078,1,1,3,3,610,50,0,1,4,560,50,0,0,0,1
7079,0,1,3,3,630,60,0,0,0,520,60,1,7,1,0
7080,0,0,2,3,800,210,0,6,0,330,90,1,2,1,0
7081,1,1,3,4,1580,1580,1,6,0,140,20,0,0,0,1
7082,0,0,1,3,1090,260,1,2,0,1060,60,0,0,0,0
7083,0,1,2,3,470,610,2,6,0,240,610,0,0,0,1
7084,0,1,2,2,1310,140,0,0,0,1210,50,0,0,0,1
7085,1,1,3,4,520,40,0,0,3,420,40,0,0,0,1
7086,0,1,2,3,820,120,0,6,0,730,120,0,0,0,1
7087,1,1,2,4,2100,160,0,0,2,1880,150,1,2,1,1
7088,1,0,2,4,2440,370,0,0,6,2320,370,1,2,1,1
7089,1,0,2,4,1030,310,0,4,0,910,100,1,2,1,1
7090,1,1,3,3,1540,70,0,0,3,1460,60,0,0,0,1
7091,0,0,2,4,850,1950,4,6,0,20,1950,0,0,0,1
7092,0,0,2,3,3980,610,0,0,6,3290,120,1,5,1,0
7093,0,1,3,4,100,90,1,6,0,80,70,1,2,1,1
7094,0,1,3,3,1890,1890,3,4,0,20,0,1,2,1,1
7095,1,0,2,4,3190,490,0,0,1,2770,490,1,2,1,1
7096,0,0,1,1,4210,4670,2,1,0,1690,80,0,0,0,1
7097,0,0,2,4,850,790,3,4,0,280,310,0,0,0,1
7098,1,1,3,2,600,600,2,2,0,10,450,0,0,0,1
7099,1,1,3,3,220,40,0,6,0,140,40,0,0,0,0
7100,1,0,2,4,290,260,1,6,0,290,90,1,6,1,1
7101,1,1,3,4,0,0,0,6,0,0,0,1,1,1,1
7102,0,1,3,3,890,80,0,0,6,790,50,1,13,1,0
7103,0,1,3,2,2490,400,0,0,6,2370,150,2,4,1,0
7104,0,1,3,2,1800,550,1,3,1,1800,40,0,0,0,0
7105,0,0,2,4,310,220,2,6,0,0,180,0,0,0,1
7106,0,1,2,3,120,120,3,6,0,40,120,0,0,0,0
7107,1,0,2,4,490,380,1,0,1,210,380,0,0,0,1
7108,0,1,4,2,2510,110,0,0,6,2450,110,0,0,0,1
7109,0,1,2,4,460,460,2,6,0,130,40,0,0,0,1
7110,0,0,3,4,1200,550,0,0,3,1200,40,1,3,1,1
7111,0,1,2,3,30,70,2,6,0,10,10,0,0,0,1
7112,1,0,2,4,2380,310,0,1,0,2380,150,0,0,0,1
7113,1,1,3,4,1990,90,0,0,0,1780,90,0,0,0,1
7114,1,1,2,4,3340,460,1,5,0,3340,460,0,0,0,0
7115,0,0,2,4,1640,60,0,0,0,1490,60,0,0,0,0
7116,0,0,1,4,880,60,0,0,6,830,60,0,0,0,1
7117,0,1,2,3,230,90,1,6,0,230,90,0,0,0,1
7118,1,1,3,3,3730,180,0,0,0,3640,180,0,0,0,1
7119,0,0,2,3,20,20,2,6,0,10,10,0,0,0,1
7120,1,0,2,4,620,50,0,0,6,510,50,1,2,1,1
7121,1,0,1,3,390,320,1,5,0,390,0,0,0,0,1
7122,0,0,3,3,370,50,0,0,0,270,50,0,0,0,1
7123,1,0,2,4,1070,1070,2,6,0,200,40,0,0,0,1
7124,0,1,2,3,750,120,0,0,0,440,60,0,0,0,0
7125,1,1,2,4,780,790,2,6,0,0,0,1,1,1,0
7126,0,1,3,2,5730,240,0,0,2,5670,240,2,4,1,0
7127,0,1,2,4,180,180,2,6,0,90,60,0,0,0,1
7128,0,0,1,4,1490,60,0,0,1,1490,60,0,0,0,1
7129,0,1,3,3,1200,1200,3,6,0,310,1160,2,4,1,1
7130,1,0,2,2,50,120,2,6,0,50,40,0,0,0,0
7131,0,1,3,3,20,20,3,6,0,10,20,2,4,1,0
7132,1,0,1,3,300,320,1,6,0,300,40,0,0,0,1
7133,0,0,2,4,0,0,0,6,0,0,0,0,0,0,1
7134,1,0,1,3,630,160,0,0,5,480,50,1,15,1,0
7135,0,1,2,3,9190,350,0,0,4,9060,350,1,2,1,1
7136,0,0,2,4,10,0,0,6,0,10,0,0,0,0,0
7137,0,0,1,3,3550,750,1,1,0,3550,0,1,2,1,0
7138,1,0,2,3,520,40,0,0,4,430,40,0,0,0,1
7139,0,0,2,3,350,1330,3,6,0,250,80,0,0,0,1
7140,1,0,2,2,1590,140,0,0,3,1480,140,1,8,1,1
7141,0,1,3,4,550,90,0,6,0,500,90,0,0,0,1
7142,1,0,2,3,4220,1480,0,0,2,4110,180,0,0,0,1
7143,0,0,1,3,1840,230,0,1,3,1780,90,0,0,0,0
7144,0,1,2,3,790,150,1,6,0,790,30,0,0,0,1
7145,1,0,2,3,6120,140,0,4,2,6070,140,0,0,0,1
7146,0,1,2,2,880,450,1,6,0,880,450,0,0,0,1
7147,1,0,2,4,290,90,0,0,5,180,90,1,7,1,1
7148,0,0,2,4,4340,280,0,1,5,4340,210,1,4,1,1
7149,0,0,2,4,1770,70,0,0,0,1680,0,1,3,1,1
7150,1,0,1,3,50,50,2,6,0,30,30,0,0,0,0
7151,0,0,3,2,0,0,0,6,0,0,0,0,0,0,0
7152,1,1,3,3,0,0,0,6,0,0,0,1,1,1,1
7153,0,0,2,3,360,40,0,4,0,340,30,0,0,0,1
7154,1,0,2,3,500,110,0,0,1,320,110,1,6,1,1
7155,0,1,3,4,510,510,3,6,0,260,120,0,0,0,1
7156,0,0,2,4,1300,110,0,0,0,1130,110,1,12,1,0
7157,0,0,2,3,5280,3060,2,2,0,1720,310,0,0,0,1
7158,0,0,2,4,1010,920,2,5,0,30,0,2,7,1,0
7159,0,1,2,3,550,460,2,6,0,250,150,0,0,0,1
7160,0,0,2,4,200,200,4,6,0,50,110,0,0,0,1
7161,0,1,2,3,1090,120,0,0,0,850,60,1,2,1,1
7162,0,1,2,2,580,320,1,1,3,570,40,1,5,1,1
7163,0,1,3,4,830,740,2,6,0,830,0,2,7,1,0
7164,1,1,3,4,4150,1530,0,0,1,3100,120,0,0,0,1
7165,1,0,2,4,1530,610,1,6,0,940,610,0,0,0,1
7166,0,0,2,2,1950,90,0,6,0,1950,90,0,0,0,1
7167,1,0,2,4,9910,5980,1,1,0,9910,480,0,0,0,1
7168,0,0,2,3,2000,0,0,5,0,2000,0,0,0,0,1
7169,1,1,3,2,1230,140,0,0,1,1050,50,1,7,1,0
7170,0,0,1,3,2150,1560,1,1,0,2080,120,1,5,1,1
7171,0,1,2,3,90,1530,3,6,0,30,40,0,0,0,1
7172,1,0,2,4,2380,100,0,0,3,2360,100,0,0,0,1
7173,0,1,2,2,580,310,1,6,0,580,30,0,0,0,1
7174,0,0,2,3,630,90,1,5,0,630,0,0,0,0,1
7175,1,0,2,3,1120,120,0,1,5,1120,120,0,0,0,1
7176,0,0,2,3,2140,150,0,0,3,2140,90,0,0,0,1
7177,1,1,3,4,4120,450,0,0,5,3460,450,2,8,1,0
7178,0,1,3,2,6090,3580,4,3,1,0,0,1,1,1,1
7179,0,1,2,3,50,150,1,6,0,10,150,0,0,0,1
7180,0,1,3,3,2420,110,0,0,0,2420,110,0,0,0,1
7181,1,1,2,3,580,40,0,1,3,560,40,0,0,0,1
7182,0,0,2,4,90,100,2,6,0,10,90,0,0,0,1
